"","current_seq_name","a_ratio","c_ratio","g_ratio","t_ratio","date"
"53","hCoV-19/Panama/GMI-PA425780/2020|EPI_ISL_1225511|2020-07-14",0.298628847963436,0.183761258233634,0.196162118564323,0.321447775238607,"2020-07-14"
"54","hCoV-19/Panama/GMI-PA425903/2020|EPI_ISL_1225513|2020-07-17",0.29822226771761,0.182891459378306,0.196130617258675,0.322755655645409,"2020-07-17"
"55","hCoV-19/USA/NY-Wadsworth-21017695-01/2020|EPI_ISL_1228129|2020-12-29",0.299155326137963,0.18338137695247,0.195883890862774,0.321579406046792,"2020-12-29"
"56","hCoV-19/France/PDL-IPP04588/2021|EPI_ISL_1239371|2021-03-02",0.298514485447335,0.183437521005579,0.196477784499563,0.321570209047523,"2021-03-02"
"57","hCoV-19/France/ARA-HCL021039996701/2021|EPI_ISL_1253570|2021-02-22",0.298344582116114,0.183405527013868,0.196433967966153,0.321815922903865,"2021-02-22"
"58","hCoV-19/France/ARA-HCL021039998601/2021|EPI_ISL_1253571|2021-02-22",0.298456893659846,0.183629654478363,0.196309963099631,0.32160348876216,"2021-02-22"
"59","hCoV-19/Ghana/WACCBIP-GS180/2020|EPI_ISL_1255113|2020-08-04",0.298696937130575,0.183570660934981,0.196198280494358,0.321534121440086,"2020-08-04"
"60","hCoV-19/USA/MD-HP30604-PIDMHDBOKM/2020|EPI_ISL_12599221|2020-04-16",0.298575305291723,0.183785617367707,0.196166892808684,0.321472184531886,"2020-04-16"
"61","hCoV-19/USA/MD-HP30640-PIDLURAMPD/2020|EPI_ISL_12599255|2020-04-16",0.298416274148406,0.183835074066489,0.19595194211209,0.321796709673015,"2020-04-16"
"62","hCoV-19/England/CAMC-1395C7F/2021|EPI_ISL_1264036|2021-02-28",0.298731529586398,0.183961945887592,0.196039403549018,0.321267120976992,"2021-02-28"
"63","hCoV-19/USA/MA-CDC-STM-000023179/2021|EPI_ISL_1270595|2021-02-24",0.299195979899497,0.183551088777219,0.195879396984925,0.321373534338358,"2021-02-24"
"64","hCoV-19/Thailand/63030744__2019/2020|EPI_ISL_12717912|2020-03-16",0.298636760459338,0.183701564703512,0.196326640252502,0.321335034584648,"2020-03-16"
"65","hCoV-19/Turkey/HSGM-6293/2021|EPI_ISL_1272100|2021-02-26",0.298486932599725,0.183648136343812,0.196262622873822,0.321602308182642,"2021-02-26"
"66","hCoV-19/Canada/NB-NML-16633/2021|EPI_ISL_1272273|2021-01-18",0.298825429946488,0.183488708646047,0.196008481136203,0.321677380271262,"2021-01-18"
"67","hCoV-19/England/CAMC-139B268/2021|EPI_ISL_1275719|2021-03-04",0.298703915116513,0.18343294607481,0.196091598952387,0.321771539856289,"2021-03-04"
"68","hCoV-19/England/CAMC-139C72C/2021|EPI_ISL_1276987|2021-03-06",0.298697793671142,0.183928209972337,0.196073139464274,0.321300856892247,"2021-03-06"
"69","hCoV-19/Australia/VIC330/2020|EPI_ISL_12846178|2020-03-18",0.299089683074848,0.183749157113958,0.196223870532704,0.32093728927849,"2020-03-18"
"70","hCoV-19/France/ARA-HCL021029891901/2021|EPI_ISL_1290841|2021-02-02",0.298334564502048,0.183533678060573,0.196427372238265,0.321704385199114,"2021-02-02"
"71","hCoV-19/Rwanda/NRLNAT3007/2020|EPI_ISL_1301763|2020-12-29",0.298748064885239,0.183583495995154,0.196035538803258,0.321632900316349,"2020-12-29"
"72","hCoV-19/Rwanda/NRLNAT3011/2020|EPI_ISL_1301767|2020-12-22",0.298754628071356,0.183641871423763,0.196061932009424,0.321541568495456,"2020-12-22"
"73","hCoV-19/Rwanda/NRLNAT3027/2021|EPI_ISL_1301780|2021-01-21",0.298815373224743,0.183617150164905,0.195934576294003,0.321632900316349,"2021-01-21"
"74","hCoV-19/Rwanda/NRLNAT3037/2021|EPI_ISL_1301788|2021-01-04",0.29880183091007,0.183629509962305,0.196015078082929,0.321553581044696,"2021-01-04"
"75","hCoV-19/Panama/2344-GMI/2020|EPI_ISL_13104943|2020-06-19",0.298661657666119,0.183409921846174,0.196256666554859,0.321671753932848,"2020-06-19"
"76","hCoV-19/Panama/2654-GMI/2020|EPI_ISL_13104968|2020-06-23",0.298708703672648,0.183498239141372,0.196344122086198,0.321448935099782,"2020-06-23"
"77","hCoV-19/Panama/2798-GMI/2020|EPI_ISL_13104972|2020-06-25",0.299152741033455,0.183449984930176,0.196075148186598,0.321322125849771,"2020-06-25"
"78","hCoV-19/Panama/2979-GMI/2020|EPI_ISL_13104988|2020-06-30",0.299199678531963,0.183471185078525,0.196095502796102,0.32123363359341,"2020-06-30"
"79","hCoV-19/Panama/3603-GMI/2020|EPI_ISL_13105022|2020-07-11",0.299475665501479,0.183315407367572,0.196188491529981,0.321020435600968,"2020-07-11"
"80","hCoV-19/Scotland/CAMC-13D357A/2021|EPI_ISL_1315644|2021-03-12",0.29870787085456,0.183833204007962,0.196046017340845,0.321412907796633,"2021-03-12"
"81","hCoV-19/USA/CA-NSYMMPHL-NSYM2106/2020|EPI_ISL_13397090|2020-03-05",0.298613209764615,0.183640576206306,0.196467546422216,0.321278667606863,"2020-03-05"
"82","hCoV-19/Shandong/C1240017/2020|EPI_ISL_13499639|2020-02-03",0.299070438605322,0.183798114030672,0.19618107990201,0.320950367461995,"2020-02-03"
"83","hCoV-19/USA/MO-MSPHL-000010/2020|EPI_ISL_1362561|2020-03-18",0.298564529111886,0.183693319023343,0.196371075932385,0.321371075932385,"2020-03-18"
"84","hCoV-19/USA/MO-MSPHL-000075/2020|EPI_ISL_1362626|2020-04-11",0.298529114094865,0.183658322650293,0.196073139464274,0.321739423790567,"2020-04-11"
"85","hCoV-19/USA/MO-MSPHL-000090/2020|EPI_ISL_1362641|2020-04-17",0.29846391199356,0.183827475181111,0.196404614971827,0.321303997853501,"2020-04-17"
"86","hCoV-19/USA/MD-HP34402-PIDQEMAWLG/2020|EPI_ISL_13782065|2020-05-15",0.298500437092327,0.18367964494654,0.196456189899805,0.321363728061327,"2020-05-15"
"87","hCoV-19/USA/FL-TGH-0063/2020|EPI_ISL_1379472|2020-03-22",0.298689926918802,0.183679655137575,0.196308894352204,0.321321523591419,"2020-03-22"
"88","hCoV-19/USA/FL-TGH-0094/2020|EPI_ISL_1379500|2020-03-27",0.298360655737705,0.183505154639175,0.196653709650161,0.321480479972959,"2020-03-27"
"89","hCoV-19/Spain/NC-CHN-01000264/2020|EPI_ISL_1382954|2020-03-25",0.299018787046649,0.183717892903788,0.196108636683299,0.321154683366264,"2020-03-25"
"90","hCoV-19/Spain/NC-CHN-01000268/2020|EPI_ISL_1382957|2020-03-25",0.299095477386935,0.183618090452261,0.196113902847571,0.321172529313233,"2020-03-25"
"91","hCoV-19/Spain/NC-CHN-01000211/2020|EPI_ISL_1383034|2020-03-24",0.299089813947263,0.183743809396332,0.196158479453888,0.321007897202516,"2020-03-24"
"92","hCoV-19/Spain/NC-CHN-01000175/2020|EPI_ISL_1383115|2020-03-23",0.29907949790795,0.183799163179916,0.196083682008368,0.321037656903766,"2020-03-23"
"93","hCoV-19/Spain/NC-CHN-01000186/2020|EPI_ISL_1383125|2020-03-23",0.299173609020041,0.183612700324534,0.196092207835659,0.321121482819766,"2020-03-23"
"94","hCoV-19/USA/IL-NM-32605/2020|EPI_ISL_13896665|2020-03-27",0.298619740067838,0.183698827954461,0.196426772341069,0.321254659636632,"2020-03-27"
"95","hCoV-19/USA/IL-NM-32655/2020|EPI_ISL_13896687|2020-05-03",0.298686906001276,0.183530913120865,0.196426772341069,0.32135540853679,"2020-05-03"
"96","hCoV-19/USA/MO-MSPHL-000446/2020|EPI_ISL_1392807|2020-03-25",0.299100979830971,0.183575204552342,0.196269234654365,0.321054580962322,"2020-03-25"
"97","hCoV-19/Ireland/KK-NVRL-ec21IRL55626/2021|EPI_ISL_1398824|2021-03-01",0.298771069773689,0.183466523403398,0.196024444295212,0.321737962527701,"2021-03-01"
"98","hCoV-19/Portugal/PT4345/2021|EPI_ISL_1399419|2021-03-02",0.298587106084505,0.183609088163238,0.196160687317515,0.321643118434742,"2021-03-02"
"99","hCoV-19/Scotland/QEUH-142E69A/2021|EPI_ISL_1413386|2021-03-20",0.298601256841678,0.183965132779242,0.196161902831272,0.321271707547807,"2021-03-20"
"100","hCoV-19/France/OCC-276/2021|EPI_ISL_1425079|2021-03-19",0.298458852365443,0.18339321089212,0.196387200752107,0.32176073599033,"2021-03-19"
"101","hCoV-19/USA/IL-RUSH-00324/2020|EPI_ISL_14379637|2020-03-25",0.298583607437739,0.183929650265154,0.196381821843324,0.321104920453783,"2020-03-25"
"102","hCoV-19/USA/IL-RUSH-00098/2020|EPI_ISL_14379678|2020-03-26",0.298603323478438,0.183606891630136,0.19645223774085,0.321337547150576,"2020-03-26"
"103","hCoV-19/USA/IL-RUSH-01063/2020|EPI_ISL_14379794|2020-04-01",0.298634008478568,0.183971468945562,0.196218289482538,0.321176233093332,"2020-04-01"
"104","hCoV-19/USA/IL-RUSH-00837/2020|EPI_ISL_14379810|2020-04-08",0.299115222199879,0.183758965078088,0.196293317246464,0.320832495475568,"2020-04-08"
"105","hCoV-19/USA/IL-RUSH-00077/2020|EPI_ISL_14379835|2020-03-25",0.298627079669958,0.183856350601921,0.19626673880698,0.321249830921142,"2020-03-25"
"106","hCoV-19/USA/IL-RUSH-00301/2020|EPI_ISL_14379877|2020-03-21",0.29856103042297,0.183913058061919,0.196290208969242,0.321235702545869,"2020-03-21"
"107","hCoV-19/USA/IL-RUSH-00375/2020|EPI_ISL_14379923|2020-04-01",0.298510466988728,0.183977455716586,0.196323134728932,0.321188942565754,"2020-04-01"
"108","hCoV-19/USA/IL-RUSH-00617/2020|EPI_ISL_14379956|2020-03-16",0.298577563070317,0.183843263553408,0.196323134728932,0.321256038647343,"2020-03-16"
"109","hCoV-19/USA/IL-RUSH-00933/2020|EPI_ISL_14379969|2020-04-09",0.29843933545897,0.18368853834536,0.196442356100017,0.321429770095654,"2020-04-09"
"110","hCoV-19/USA/IL-RUSH-00852/2020|EPI_ISL_14379992|2020-04-08",0.298647696386027,0.183752223079762,0.196335693433106,0.321264387101104,"2020-04-08"
"111","hCoV-19/USA/IL-RUSH-00334/2020|EPI_ISL_14380030|2020-03-25",0.298442325768766,0.183966697999194,0.196421377736001,0.321169598496039,"2020-03-25"
"112","hCoV-19/USA/IL-RUSH-00392/2020|EPI_ISL_14380098|2020-04-02",0.298813195655089,0.183787045728845,0.196359125653748,0.321040632962317,"2020-04-02"
"113","hCoV-19/USA/IL-RUSH-00288/2020|EPI_ISL_14380102|2020-03-19",0.298468873816399,0.183903028675039,0.196360217581089,0.321267879927473,"2020-03-19"
"114","hCoV-19/USA/IL-RUSH-00289/2020|EPI_ISL_14380150|2020-03-19",0.298530497215326,0.183889149835604,0.196302757833993,0.321277595115077,"2020-03-19"
"115","hCoV-19/USA/IL-RUSH-00744/2020|EPI_ISL_14380210|2020-03-31",0.298588527173366,0.18382673416703,0.196332182250981,0.321252556408623,"2020-03-31"
"116","hCoV-19/USA/IL-RUSH-00864/2020|EPI_ISL_14380234|2020-04-08",0.298646475475744,0.183730903243098,0.196395068346288,0.32122755293487,"2020-04-08"
"117","hCoV-19/USA/IL-RUSH-00612/2020|EPI_ISL_14380246|2020-03-15",0.298473410501594,0.1839288709948,0.196309344069787,0.32128837443382,"2020-03-15"
"118","hCoV-19/USA/IL-RUSH-00325/2020|EPI_ISL_14380301|2020-03-25",0.298463396631551,0.183822049251828,0.196369858417768,0.321344695698853,"2020-03-25"
"119","hCoV-19/USA/IL-RUSH-00378/2020|EPI_ISL_14380365|2020-04-01",0.298331763756222,0.183909592358402,0.19635409659626,0.321404547289116,"2020-04-01"
"120","hCoV-19/USA/IL-RUSH-00114/2020|EPI_ISL_14380394|2020-03-27",0.298951226962631,0.183484370227064,0.196517666225435,0.321046736584869,"2020-03-27"
"121","hCoV-19/USA/IL-RUSH-00655/2020|EPI_ISL_14380397|2020-03-19",0.298579794036481,0.183953691862422,0.196102847142761,0.321363666958336,"2020-03-19"
"122","hCoV-19/USA/IL-RUSH-00540/2020|EPI_ISL_14380439|2020-03-30",0.298510466988728,0.183809715512614,0.196356682769726,0.321323134728932,"2020-03-30"
"123","hCoV-19/USA/IL-RUSH-00805/2020|EPI_ISL_14380461|2020-04-08",0.298577563070317,0.183943907675792,0.196323134728932,0.32115539452496,"2020-04-08"
"124","hCoV-19/France/CVL-IPP06156/2021|EPI_ISL_1443884|2021-03-16",0.298417710887896,0.183424597708872,0.196492760439413,0.321664930963819,"2021-03-16"
"125","hCoV-19/USA/NC-CDC-2-4044233/2021|EPI_ISL_1446556|2021-02-28",0.298737821821956,0.183702166125414,0.195989152633165,0.321570859419465,"2021-02-28"
"126","hCoV-19/England/ALDP-14596D2/2021|EPI_ISL_1451762|2021-03-22",0.298697793671142,0.183961945887592,0.196039403549018,0.321300856892247,"2021-03-22"
"127","hCoV-19/England/ALDP-145E752/2021|EPI_ISL_1468132|2021-03-22",0.298664057755887,0.183961945887592,0.196073139464274,0.321300856892247,"2021-03-22"
"128","hCoV-19/Uganda/UG227/2021|EPI_ISL_1469325|2021-01-21",0.299154262516915,0.183119079837618,0.196075778078484,0.321650879566982,"2021-01-21"
"129","hCoV-19/Uganda/UG235/2020|EPI_ISL_1469333|2020-11-08",0.298620666510051,0.183642648588784,0.196127126891969,0.321609558009196,"2020-11-08"
"130","hCoV-19/Uganda/UG238/2020|EPI_ISL_1469336|2020-11-09",0.298773951494037,0.183672785742999,0.195966769395685,0.321586493367279,"2020-11-09"
"131","hCoV-19/Uganda/UG241/2020|EPI_ISL_1469339|2020-11-09",0.29864451246174,0.183747603511486,0.196158891392822,0.321448992633951,"2020-11-09"
"132","hCoV-19/Uganda/UG249/2020|EPI_ISL_1469347|2020-12-08",0.299112886842283,0.183246427845873,0.196011376718358,0.321629308593485,"2020-12-08"
"133","hCoV-19/Uganda/UG269/2020|EPI_ISL_1469360|2020-11-13",0.298858677408526,0.183786505538771,0.1959046659953,0.321450151057402,"2020-11-13"
"134","hCoV-19/Uganda/UG291/2020|EPI_ISL_1469382|2020-12-09",0.298747944009936,0.183780336343191,0.19599879158135,0.321472928065523,"2020-12-09"
"135","hCoV-19/Uganda/UG302/2020|EPI_ISL_1469393|2020-12-11",0.298781102044928,0.183741311574494,0.195963869581277,0.321513716799302,"2020-12-11"
"136","hCoV-19/Uganda/UG333/2020|EPI_ISL_1469402|2020-12-22",0.299046137193884,0.18333107833852,0.195981599242322,0.321641185225274,"2020-12-22"
"137","hCoV-19/Uganda/UG349/2020|EPI_ISL_1469415|2020-11-13",0.298828190578518,0.183594668099251,0.195984286337844,0.321592854984387,"2020-11-13"
"138","hCoV-19/Uganda/UG356/2020|EPI_ISL_1469422|2020-10-28",0.298800107252983,0.183838316128167,0.195971309827055,0.321390266791795,"2020-10-28"
"139","hCoV-19/Uganda/UG364/2020|EPI_ISL_1469430|2020-10-28",0.298772718127557,0.183790490242103,0.195962712091744,0.321474079538596,"2020-10-28"
"140","hCoV-19/England/CAMC-145B816/2021|EPI_ISL_1473700|2021-03-22",0.298713945132803,0.183573419294181,0.19613176186159,0.321580873711427,"2021-03-22"
"141","hCoV-19/USA/FL-CDC-STM-000036769/2021|EPI_ISL_1479224|2021-03-16",0.298649056350776,0.183701518554524,0.19600415674969,0.32164526834501,"2021-03-16"
"142","hCoV-19/England/RAND-1493126/2021|EPI_ISL_1485771|2021-03-27",0.298562600752284,0.183369156367544,0.196332616872649,0.321735626007523,"2021-03-27"
"143","hCoV-19/England/ALDP-1496EC2/2021|EPI_ISL_1485922|2021-03-26",0.29870787085456,0.183968152221585,0.196046017340845,0.32127795958301,"2021-03-26"
"144","hCoV-19/USA/FL-TGH-0075/2020|EPI_ISL_1492444|2020-03-23",0.299011559725247,0.183682358854079,0.196146758250963,0.32115932316971,"2020-03-23"
"145","hCoV-19/USA/IA-SHL-948403/2020|EPI_ISL_15026585|2020-03-26",0.298670337787926,0.183701564703512,0.196427372238265,0.321200725270297,"2020-03-26"
"146","hCoV-19/Panama/GMI-PA2382/2020|EPI_ISL_1502859|2020-05-26",0.299187046268107,0.183566959954501,0.196112542236794,0.321133451540598,"2020-05-26"
"147","hCoV-19/Panama/GMI-PA610371/2020|EPI_ISL_1502891|2020-12-20",0.299053226723763,0.183500050182329,0.19614599712288,0.321300725971028,"2020-12-20"
"148","hCoV-19/USA/NY-MSK-2617/2020|EPI_ISL_15047428|2020-03-20",0.298544015029522,0.183876811594203,0.196356682769726,0.321222490606549,"2020-03-20"
"149","hCoV-19/Scotland/QEUH-145141C/2021|EPI_ISL_1508376|2021-03-22",0.298765265501653,0.183860738141826,0.196039403549018,0.321334592807503,"2021-03-22"
"150","hCoV-19/USA/OH-CDC-ASC210012495/2021|EPI_ISL_1513475|2021-03-19",0.299126125824489,0.183680985703285,0.195767904376067,0.32142498409616,"2021-03-19"
"151","hCoV-19/Canada/NB-CHUDGLD-0401-MM219/2021|EPI_ISL_15229159|2021-01-04",0.298698240775001,0.183558141881664,0.196003901913956,0.321739715429379,"2021-01-04"
"152","hCoV-19/USA/WA-PHL-028195/2020|EPI_ISL_15462346|2020-03-03",0.298645878834717,0.183595981317832,0.196498773562716,0.321259366284735,"2020-03-03"
"153","hCoV-19/DRC/INRB-RDC-1369b/2021|EPI_ISL_15689164|2021-06-12",0.298803706823926,0.183420387531592,0.195888795282224,0.321887110362258,"2021-06-12"
"154","hCoV-19/USA/WA-PHL-028367/2020|EPI_ISL_15711319|2020-03-03",0.298721504430765,0.183217208956234,0.19634039098965,0.321720895623351,"2020-03-03"
"155","hCoV-19/USA/WA-PHL-030537/2020|EPI_ISL_15711482|2020-04-21",0.298653323034557,0.183564496087584,0.196460355307788,0.321321825570071,"2020-04-21"
"156","hCoV-19/Iran/E14245/2020|EPI_ISL_15755015|2020-06-02",0.298646218572931,0.183829267465138,0.195908119295627,0.321616394666305,"2020-06-02"
"157","hCoV-19/Iran/B2863/2020|EPI_ISL_15755056|2020-05-15",0.298748064885239,0.18371811267416,0.196136501312513,0.321397321128088,"2020-05-15"
"158","hCoV-19/Ireland/C-NVRL-ec86IRL56045/2021|EPI_ISL_1577419|2021-02-27",0.299181153097523,0.183535807772334,0.196019867105175,0.321263172024968,"2021-02-27"
"159","hCoV-19/Spain/CT-HUGTiPM010MZ7A11/2021|EPI_ISL_1583545|2021-03-25",0.298006970527527,0.183534666531317,0.196223733631103,0.322234629310053,"2021-03-25"
"160","hCoV-19/England/QEUH-14D9485/2021|EPI_ISL_1584204|2021-04-05",0.298697793671142,0.183961945887592,0.196039403549018,0.321300856892247,"2021-04-05"
"161","hCoV-19/Iceland/1166/2020|EPI_ISL_1586632|2020-03-23",0.298531974795549,0.183771283013809,0.196339991956026,0.321356750234616,"2020-03-23"
