"","current_seq_name","a_ratio","c_ratio","g_ratio","t_ratio","date"
"76","LC494140.1 |Bovine coronavirus IWT-14 RNA, complete genome",0.273441287695142,0.15233200814506,0.217783380199748,0.35644332396005,NA
"77","LC494141.1 |Bovine coronavirus IWT-15 RNA, complete genome",0.273021001615509,0.152956381260097,0.218029079159935,0.355993537964459,NA
"78","LC494142.1 |Bovine coronavirus IWT-18 RNA, complete genome",0.273244168766557,0.152645861601085,0.217903986560703,0.356205983071655,NA
"79","LC494143.1 |Bovine coronavirus IWT-19 RNA, complete genome",0.273276474769012,0.152645861601085,0.217903986560703,0.356173677069199,NA
"80","LC494144.1 |Bovine coronavirus IWT-20 RNA, complete genome",0.273211862764102,0.152645861601085,0.217839374555792,0.35630290107902,NA
"81","LC494145.1 |Bovine coronavirus IWT-21 RNA, complete genome",0.272985720746915,0.153001227628093,0.218000904568069,0.356012147056923,NA
"82","LC494146.1 |Bovine coronavirus IWT-16 RNA, complete genome",0.272985720746915,0.153001227628093,0.218000904568069,0.356012147056923,NA
"83","LC494147.1 |Bovine coronavirus IWT-17 RNA, complete genome",0.273461737331955,0.152016546018614,0.218006721820062,0.356514994829369,NA
"84","LC494148.1 |Bovine coronavirus IWT-22 RNA, complete genome",0.273444063853164,0.152039035739676,0.217960317973244,0.356556582433917,NA
"85","LC494149.1 |Bovine coronavirus IWT-23 RNA, complete genome",0.27349405377456,0.152016546018614,0.217974405377456,0.356514994829369,NA
"86","LC494150.1 |Bovine coronavirus IWT-24 RNA, complete genome",0.273405698778833,0.152290495574078,0.217936292563158,0.356367513083931,NA
"87","LC494151.1 |Bovine coronavirus IWT-25 RNA, complete genome",0.273464508416529,0.152111401893315,0.217957416561662,0.356466673128493,NA
"88","LC494152.1 |Bovine coronavirus IWT-26 RNA, complete genome",0.273473344103393,0.152116316639742,0.217964458804523,0.356445880452342,NA
"89","LC494153.1 |Bovine coronavirus IWT-27 RNA, complete genome",0.273235522233713,0.152113495346432,0.217974405377456,0.356676577042399,NA
"90","LC494154.1 |Bovine coronavirus SHG-1 RNA, complete genome",0.273467804499612,0.151377036462374,0.217610550814585,0.357544608223429,NA
"91","LC494155.1 |Bovine coronavirus SHG-2 RNA, complete genome",0.273450126058569,0.151399573340229,0.217596483289159,0.357553817312043,NA
"92","LC494156.1 |Bovine coronavirus SHG-3 RNA, complete genome",0.272768405403658,0.152672742550578,0.21834399844871,0.356214853597053,NA
"93","LC494157.1 |Bovine coronavirus SHG-4 RNA, complete genome",0.273188382386198,0.15278002132265,0.217749491164023,0.356282105127128,NA
"94","LC494158.1 |Bovine coronavirus SHG-5 RNA, complete genome",0.272891760904685,0.152859450726979,0.218061389337641,0.356187399030695,NA
"95","LC494159.1 |Bovine coronavirus SHG-6 RNA, complete genome",0.273273661421139,0.152615762432546,0.218147154813068,0.355963421333247,NA
"96","LC494160.1 |Bovine coronavirus TCG-4 RNA, complete genome",0.273244168766557,0.152710473605996,0.217936292563158,0.356109065064289,NA
"97","LC494161.1 |Bovine coronavirus TCG-5 RNA, complete genome",0.273432449903038,0.152521008403361,0.218002585649644,0.356043956043956,NA
"98","LC494162.1 |Bovine coronavirus TCG-3 RNA, complete genome",0.273273855702095,0.1529609516421,0.217901474010861,0.355863718644944,NA
"99","LC494163.1 |Bovine coronavirus TCG-2 RNA, complete genome",0.273259386217379,0.152701872392717,0.217993079584775,0.356045661805129,NA
"100","LC494164.1 |Bovine coronavirus TCG-1 RNA, complete genome",0.273238344479985,0.152919130238118,0.217828180026493,0.356014345255404,NA
"101","LC494165.1 |Bovine coronavirus TCG-10 RNA, complete genome",0.273297548987907,0.152719394684085,0.21800426825325,0.355978788074759,NA
"102","LC494166.1 |Bovine coronavirus TCG-11 RNA, complete genome",0.273291523889571,0.152582918471585,0.217915562164609,0.356209995474235,NA
"103","LC494167.1 |Bovine coronavirus TCG-12 RNA, complete genome",0.273382457501131,0.152575786956241,0.217891539008467,0.356150216534161,NA
"104","LC494168.1 |Bovine coronavirus TCG-13 RNA, complete genome",0.273408723747981,0.152536348949919,0.217802907915994,0.356252019386107,NA
"105","LC494169.1 |Bovine coronavirus TCG-14 RNA, complete genome",0.273388269510422,0.152787203102278,0.217773469058006,0.356051058329294,NA
"106","LC494170.1 |Bovine coronavirus TCG-15 RNA, complete genome",0.273611739608249,0.152692481737669,0.217628805999095,0.356066972654987,NA
"107","LC494171.1 |Bovine coronavirus TCG-16 RNA, complete genome",0.273435479700026,0.152637703646237,0.217772174812516,0.356154641841221,NA
"108","LC494172.1 |Bovine coronavirus TCG-6 RNA, complete genome",0.273423365210649,0.15272034117343,0.217885758593952,0.35597053502197,NA
"109","LC494173.1 |Bovine coronavirus TCG-7 RNA, complete genome",0.273367581015153,0.152692966301573,0.217666634357533,0.356272818325741,NA
"110","LC494174.1 |Bovine coronavirus TCG-8 RNA, complete genome",0.273270653613777,0.152628348033989,0.217795870892701,0.356305127459533,NA
"111","LC494175.1 |Bovine coronavirus TCG-18 RNA, complete genome",0.273488251834136,0.152548398565011,0.217704663714812,0.356258685886041,NA
"112","LC494176.1 |Bovine coronavirus TCG-17 RNA, complete genome",0.273485215705284,0.152593310712555,0.217676522863144,0.356244950719018,NA
"113","LC494177.1 |Bovine coronavirus TCG-9 RNA, complete genome",0.273306180501681,0.152249806051202,0.218030773209206,0.356413240237911,NA
"114","LC494178.1 |Bovine coronavirus TCG-19 RNA, complete genome",0.272965200814243,0.152929012245953,0.218003812724159,0.356101974215645,NA
"115","LC494179.1 |Bovine coronavirus TCG-20 RNA, complete genome",0.273015257305405,0.152734678044996,0.218063098008792,0.356186966640807,NA
"116","LC494180.1 |Bovine coronavirus TCG-21 RNA, complete genome",0.273538252690779,0.152202721484211,0.218041953521445,0.356217072303565,NA
"117","LC494181.1 |Bovine coronavirus TCG-22 RNA, complete genome",0.27351809332859,0.152119781392491,0.218090094751479,0.356272030527439,NA
"118","LC494182.1 |Bovine coronavirus TCG-23 RNA, complete genome",0.273561732385262,0.152197802197802,0.2180349062702,0.356205559146736,NA
"119","LC494183.1 |Bovine coronavirus TCG-24 RNA, complete genome",0.273112231704163,0.152411430049134,0.217804499612102,0.3566718386346,NA
"120","LC494184.1 |Bovine coronavirus TCG-25 RNA, complete genome",0.273109243697479,0.152424046541694,0.217840982546865,0.356625727213963,NA
"121","LC494185.1 |Bovine coronavirus TCG-26 RNA, complete genome",0.273091590718118,0.152478831361903,0.217826901945576,0.356602675974404,NA
"122","LC494186.1 |Bovine coronavirus TCG-27 RNA, complete genome",0.273123909249564,0.152511149893349,0.21779458341413,0.356570357442958,NA
"123","LC494187.1 |Bovine coronavirus TCG-28 RNA, complete genome",0.273141564318035,0.152488687782805,0.217776341305753,0.356593406593407,NA
"124","LC494188.1 |Bovine coronavirus TCG-29 RNA, complete genome",0.273123909249564,0.152511149893349,0.217697627819792,0.356667313037296,NA
"125","LC494189.1 |Bovine coronavirus TCG-30 RNA, complete genome",0.2731357274461,0.152341856029996,0.217797459352878,0.356724957171025,NA
"126","LC494190.1 |Bovine coronavirus TCG-31 RNA, complete genome",0.273092109521652,0.152275228170108,0.217683992491423,0.356948669816817,NA
"127","LC494191.1 |Bovine coronavirus TCG-32 RNA, complete genome",0.273123909249564,0.152543468424795,0.21779458341413,0.356538038911512,NA
"128","LC494192.1 |Bovine coronavirus TCG-33 RNA, complete genome",0.273091590718118,0.152511149893349,0.217826901945576,0.356570357442958,NA
"129","MG757138.1 |Bovine coronavirus isolate ICSA21-LBA, complete genome",0.273667923798472,0.152596460690455,0.218064017019631,0.355671598491442,NA
"130","MG757139.1 |Bovine coronavirus isolate ICSA16-EN, complete genome",0.273881655279103,0.152668557431997,0.218254479824674,0.355195307464226,NA
"131","MG757140.1 |Bovine coronavirus isolate ICSA16-LBA, complete genome",0.27349793708097,0.152688241361527,0.21834708612687,0.355466735430634,NA
"132","MG757141.1 |Bovine coronavirus isolate ICSA-pool-EN, complete genome",0.273735452464618,0.152648376801315,0.218253328605049,0.355362842129018,NA
"133","MG757142.1 |Bovine coronavirus isolate ICSA-pool-LBA, complete genome",0.274064733081126,0.152261777734666,0.21844989814725,0.355223591036958,NA
"134","MH043952.1 |Bovine coronavirus isolate 4-17-03, complete genome",0.273316354492408,0.152261517134659,0.218059898771721,0.356362229601212,NA
"135","MH043953.1 |Bovine coronavirus isolate 4-17-25, complete genome",0.273330755349317,0.152262180974478,0.218290796597061,0.356116267079144,NA
"136","MH043954.1 |Bovine coronavirus isolate 4-17-08, complete genome",0.273471756512768,0.152695383028115,0.218274438999226,0.355558421459892,NA
"137","MH043955.1 |Bovine coronavirus isolate 7-16-23, complete genome",0.273427429749936,0.152777777777778,0.218258571796855,0.355536220675432,NA
"138","MG518518.1 |Water deer coronavirus isolate W17-18, complete genome",0.273442031320487,0.152961268286396,0.218051169684862,0.355545530708255,NA
"139","KX982264.1 |Bovine coronavirus isolate BCoV_2014_13, complete genome",0.273543618504231,0.15236489772101,0.217946639867734,0.356144843907025,NA
"140","KU886219.1 |Bovine coronavirus strain BCV-AKS-01, complete genome",0.273607748184019,0.152219531880549,0.21772397094431,0.356448748991122,NA
"141","FJ938063.1 |Bovine coronavirus E-DB2-TC, complete genome",0.273421884067316,0.153007930878845,0.218324843639177,0.355245341414662,NA
"142","FJ938064.1 |Bovine coronavirus E-AH187-TC, complete genome",0.273689304726569,0.153121471205033,0.217970640425875,0.355218583642523,NA
"143","FJ938065.1 |Bovine respiratory coronavirus AH187, complete genome",0.27382220930608,0.152927120669056,0.21795989537925,0.355290774645613,NA
"144","FJ938066.1 |Bovine respiratory coronavirus bovine/US/OH-440-TC/1996, complete genome",0.273990306946688,0.152180936995153,0.217996768982229,0.355831987075929,NA
"145","FJ425184.1 |Waterbuck coronavirus US/OH-WD358-TC/1994, complete genome",0.273721567994838,0.152572995644459,0.217970640425875,0.355734795934828,NA
"146","FJ425185.1 |Waterbuck coronavirus US/OH-WD358-GnC/1994, complete genome",0.273732182682052,0.152525938136333,0.217977310191021,0.355764568990594,NA
"147","FJ425186.1 |Waterbuck coronavirus US/OH-WD358/1994, complete genome",0.273916413668368,0.15241263484271,0.217944577223694,0.355726374265228,NA
"148","FJ425187.1 |White-tailed deer coronavirus US/OH-WD470/1994, complete genome",0.273436492585429,0.152869116698904,0.218343004513217,0.35535138620245,NA
"149","FJ425188.1 |Sambar deer coronavirus US/OH-WD388-TC/1994, complete genome",0.273721567994838,0.152379416034844,0.218002903694144,0.355896112276174,NA
"150","FJ425189.1 |Sambar deer coronavirus US/OH-WD388/1994, complete genome",0.273906310491676,0.15240676216286,0.217995870434895,0.355691056910569,NA
"151","FJ425190.1 |Sambar deer coronavirus US/OH-WD388-TC/1994 calf-passaged, complete genome",0.273824507051344,0.152451027850389,0.217962371317004,0.355762093781263,NA
"152","AB354579.1 |Bovine coronavirus genomic RNA, complete genome, strain: Kakegawa",0.27347122881629,0.151878342676719,0.218506347058444,0.356144081448547,NA
"153","EF424615.1 |Bovine coronavirus E-AH65, complete genome",0.273591901215463,0.152722700454589,0.218106199825902,0.355579198504046,NA
"154","EF424616.1 |Bovine coronavirus E-AH65-TC, complete genome",0.273425896028415,0.152825314820794,0.218178882789797,0.355569906360995,NA
"155","EF424617.1 |Bovine coronavirus R-AH65, complete genome",0.273501241575027,0.152794350027411,0.218259215066594,0.355445193330968,NA
"156","EF424618.1 |Bovine coronavirus R-AH65-TC, complete genome",0.273492965018717,0.152672002065316,0.218213502000774,0.355621530915193,NA
"157","EF424619.1 |Bovine coronavirus E-AH187, complete genome",0.273865769205877,0.152384958902336,0.218367743188143,0.355381528703644,NA
"158","EF424620.1 |Bovine coronavirus R-AH187, complete genome",0.273543469835939,0.15327477070146,0.217962795504457,0.355218963958145,NA
"159","EF424621.1 |Sable antelope coronavirus US/OH1/2003, complete genome",0.273689304726569,0.152605258912728,0.218099693498951,0.355605742861752,NA
"160","EF424622.1 |Giraffe coronavirus US/OH3-TC/2006, complete genome",0.273733819684302,0.152425836857226,0.218083217663579,0.355757125794893,NA
"161","EF424623.1 |Giraffe coronavirus US/OH3/2003, complete genome",0.273788787820141,0.152538545900264,0.218082704341655,0.35558996193794,NA
"162","EF424624.1 |Calf-giraffe coronavirus US/OH3/2006, complete genome",0.273733819684302,0.152490396720359,0.218083217663579,0.35569256593176,NA
"163","DQ915164.2 |Bovine coronavirus isolate Alpaca, complete genome",0.274488351139143,0.152883253958038,0.217692109666624,0.354936285236195,NA
"164","DQ811784.2 |Bovine coronavirus DB2, complete genome",0.27332537814042,0.153029960976554,0.218337794691521,0.355306866191505,NA
"165","AF391542.1 |Bovine coronavirus isolate BCoV-LUN, complete genome",0.27349490782519,0.152861931158953,0.218254479824674,0.355388681191182,NA
"166","AF220295.1 |Bovine coronavirus strain Quebec, complete genome",0.274726688102894,0.151479099678457,0.218327974276527,0.355466237942122,NA
"167","AF391541.1 |Bovine coronavirus isolate BCoV-ENT, complete genome",0.273527136779683,0.153151991749388,0.218093335052211,0.355227536418719,NA
"168","U00735.2 |Bovine coronavirus strain Mebus, complete genome",0.273588553750967,0.151875483372003,0.218290796597061,0.356245166279969,NA
