"","current_seq_name","a_ratio","c_ratio","g_ratio","t_ratio","date"
"35","ON554126.1 |Human coronavirus 229E isolate HCoV-229E/BIME240-24/2018, complete genome",0.271424371600764,0.165368219902984,0.215382919300309,0.347824489195943,NA
"36","ON554127.1 |Human coronavirus 229E isolate HCoV-229E/BIME248-77/2017, complete genome",0.271666116066512,0.165253459604302,0.21524795360276,0.347832470726425,NA
"37","ON554128.1 |Human coronavirus 229E isolate HCoV-229E/BIME260-05/2017, complete genome",0.271579101956897,0.165400007342953,0.21514851121636,0.34787237948379,NA
"38","ON554129.1 |Human coronavirus 229E isolate HCoV-229E/BIME310-26/2018, complete genome",0.271558217290664,0.165411323804975,0.215306609839439,0.347723849064923,NA
"39","ON554130.1 |Human coronavirus 229E isolate HCoV-229E/BIME319-10/2018, complete genome",0.271444321940463,0.165417126056597,0.215288496876148,0.347850055126792,NA
"40","ON554131.1 |Human coronavirus 229E isolate HCoV-229E/BIME341-12/2018, complete genome",0.271580882352941,0.165625,0.215183823529412,0.347610294117647,NA
"41","ON554132.1 |Human coronavirus 229E isolate HCoV-229E/BIME364-69/2019, complete genome",0.271375055090348,0.165050683120317,0.215219626854708,0.348354634934626,NA
"42","ON554133.1 |Human coronavirus 229E isolate HCoV-229E/BIME365-75/2019, complete genome",0.271371915393655,0.165283490011751,0.215334900117509,0.348009694477086,NA
"43","ON554134.1 |Human coronavirus 229E isolate HCoV-229E/BIME377-74/2019, complete genome",0.271384479717813,0.16549088771311,0.215167548500882,0.347957084068195,NA
"44","ON554135.1 |Human coronavirus 229E isolate HCoV-229E/BIME386-73/2019, complete genome",0.27144220884124,0.165699809076223,0.215193126744015,0.347664855338523,NA
"45","ON554136.1 |Human coronavirus 229E isolate HCoV-229E/BIME389-70/2019, complete genome",0.271579101956897,0.165289863053934,0.215075081690348,0.348055953298821,NA
"46","ON554137.1 |Human coronavirus 229E isolate HCoV-229E/BIME391-71/2019, complete genome",0.271378740591151,0.165742610611346,0.215237745548008,0.347640903249495,NA
"47","ON554138.1 |Human coronavirus 229E isolate HCoV-229E/BIME392-72/2019, complete genome",0.271555996035679,0.165326872958191,0.215284660279705,0.347832470726425,NA
"48","ON554139.1 |Human coronavirus 229E isolate HCoV-229E/BIME412-68/2019, complete genome",0.27138502222059,0.165681125353509,0.215227531494472,0.347706320931428,NA
"49","OK073077.1 |Human coronavirus 229E strain R2, complete genome",0.272504031666911,0.165151737281923,0.214851194839466,0.347493036211699,NA
"50","OK073078.1 |Human coronavirus 229E strain R10, complete genome",0.272426713687459,0.165344206891485,0.215120123429579,0.347108955991478,NA
"51","OK073079.1 |Human coronavirus 229E strain R22, complete genome",0.272613986219029,0.165408297903533,0.214924497874212,0.347053218003225,NA
"52","OK073080.1 |Human coronavirus 229E strain R35, complete genome",0.272486285482861,0.165421008063032,0.215198262214204,0.346894444239903,NA
"53","OK073081.1 |Human coronavirus 229E strain R39, complete genome",0.272626605640041,0.165436291156061,0.214786652886461,0.347150450317437,NA
"54","OK073082.1 |Human coronavirus 229E strain R41, complete genome",0.272600579455019,0.165364726592584,0.214985146880845,0.347049547071552,NA
"55","OK073083.1 |Human coronavirus 229E strain RS15, complete genome",0.272560662708013,0.165273806905652,0.214793636830144,0.347371893556191,NA
"56","OK073084.1 |Human coronavirus 229E strain P42, complete genome",0.272660523514079,0.165497999192335,0.21483901758508,0.347002459708506,NA
"57","ON729316.1 |Human coronavirus 229E strain SC0678, complete genome",0.271200147031796,0.165521043925749,0.215475096489616,0.34780371255284,NA
"58","ON791801.1 |Human coronavirus 229E strain LC22, complete genome",0.272577334701657,0.164895176660314,0.214741240287348,0.347786248350682,NA
"59","OK662398.1 |Human coronavirus 229E strain TKU-2021B, complete genome",0.271589120328001,0.166709375114398,0.216129150345938,0.345572354211663,NA
"60","MW202340.1 |MAG: Human coronavirus 229E isolate 229E_S220, complete genome",0.271244950422328,0.165515975027543,0.21520381931693,0.348035255233199,NA
"61","LC654445.1 |Human coronavirus 229E Fukushima_H829_2020 RNA, complete genome",0.272310457396471,0.165278949491985,0.214796610791182,0.347613982320361,NA
"62","LC654446.1 |Human coronavirus 229E Fukushima_H832_2020 RNA, complete genome",0.272233835772179,0.165218029119448,0.214691751934573,0.3478563831738,NA
"63","MW532103.1 |Human coronavirus 229E strain 229E/China/03/2017, complete genome",0.271696306933245,0.165433189734526,0.214993188261718,0.347877315070511,NA
"64","MW532104.1 |Human coronavirus 229E strain 229E/China/04/2017, complete genome",0.271498861716971,0.165491664830726,0.215245648821326,0.347763824630976,NA
"65","MW532105.1 |Human coronavirus 229E strain 229E/China/05/2017, complete genome",0.271432242904872,0.165436722105959,0.215221940742372,0.347909094246797,NA
"66","MW532106.1 |Human coronavirus 229E strain 229E/China/01/2009, complete genome",0.271211396179188,0.165458092538742,0.215482018625538,0.347848492656532,NA
"67","MW532107.1 |Human coronavirus 229E strain 229E/China/02/2009, complete genome",0.271322098615853,0.165657010683996,0.215295370268385,0.347725520431766,NA
"68","MT797634.1 |Human coronavirus 229E isolate HK20-42, complete genome",0.271963611019405,0.165437804922783,0.215105828839734,0.347492755218077,NA
"69","MT438696.1 |Human coronavirus 229E isolate HCoV-229E/USA/UNM_0186/2016, complete genome",0.272350416376243,0.165266517480465,0.214644704501266,0.347738361642026,NA
"70","MT438697.1 |Human coronavirus 229E isolate HCoV-229E/USA/ACRI_0244/2017, complete genome",0.272517236320962,0.165358662168109,0.214573859468975,0.347550242041954,NA
"71","MT438698.1 |Human coronavirus 229E isolate HCoV-229E/USA/ACRI_0256/2017, complete genome",0.272373111837995,0.165239442831416,0.214561358374067,0.347826086956522,NA
"72","MT438699.1 |Human coronavirus 229E isolate HCoV-229E/USA/ACRI_0246/2017, complete genome",0.271193354594675,0.165578877104502,0.214937328487725,0.348290439813098,NA
"73","MT438700.1 |Human coronavirus 229E isolate HCoV-229E/USA/UAMS_DID_0108/2017, complete genome",0.272580586013422,0.165279254831494,0.21438263229308,0.347757526862004,NA
"74","MN369046.1 |Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC9724/2018, complete genome",0.271689750692521,0.165650969529086,0.215180055401662,0.347479224376731,NA
"75","MN306046.1 |Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC0865/2019, complete genome",0.272020535386872,0.165309864319765,0.215181518151815,0.347488082141547,NA
"76","MF593473.1 |Camel alphacoronavirus Abu Dhabi B38, complete genome",0.270373886373594,0.167883744705711,0.216518183145903,0.345224185774792,NA
"77","MF542265.1 |Human coronavirus 229E strain 229E/Haiti-1/2016, complete genome",0.272230574603058,0.165157126618019,0.214990282717905,0.347622016061017,NA
"78","KY996417.1 |Human coronavirus 229E strain 229E/UF-1/2016, complete genome",0.271910524385772,0.165346534653465,0.215218188485515,0.347524752475248,NA
"79","KY983587.1 |Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC3112/2015, complete genome",0.271745915182669,0.165485588397283,0.214907288415642,0.347861208004406,NA
"80","KY621348.1 |Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC379/2016, complete genome",0.271625405246095,0.165745652814618,0.214890951959917,0.347737989979369,NA
"81","KY967357.1 |Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC2872/2015, complete genome",0.272557080977902,0.165112693634829,0.214962190734895,0.347368034652375,NA
"82","KY674914.1 |Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC399/2016, complete genome",0.271684428656009,0.16607460035524,0.214661042036708,0.347579928952043,NA
"83","KY674919.1 |Human coronavirus 229E strain N08-434B, complete genome",0.272037146226415,0.165278596698113,0.215507075471698,0.347177181603774,NA
"84","KY684760.1 |Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC2282/2017, complete genome",0.271459503101031,0.165510660941686,0.215237256413079,0.347792579544203,NA
"85","KY369908.1 |Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC579/2016, complete genome",0.271614018313537,0.165483764204023,0.215165667635053,0.347736549847387,NA
"86","KY369909.2 |Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC677/2016, complete genome",0.271886281588448,0.165388086642599,0.215177496991576,0.347548134777377,NA
"87","KY369910.1 |Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC1143/2016, complete genome",0.271392833492753,0.165366786844235,0.215215951732764,0.348024427930248,NA
"88","KY369911.1 |Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC1212/2016, complete genome",0.271615367663263,0.165283185190627,0.215125247924778,0.347976199221333,NA
"89","KY369912.1 |Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC9731/2016, complete genome",0.271795060276389,0.165576301087915,0.215083798882682,0.347544839753014,NA
"90","KY369913.1 |Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC1073/2016, complete genome",0.272707247228137,0.165320508113665,0.214516484323372,0.347455760334826,NA
"91","KY369914.1 |Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC9773/2016, complete genome",0.271785832323455,0.165436451103522,0.214865410745107,0.347912305827917,NA
"92","KY073747.1 |229E-related bat coronavirus strain BtKY229E-1, complete genome",0.276035492330352,0.166002083557855,0.212774365053706,0.345188059058088,NA
"93","KY073748.1 |229E-related bat coronavirus strain BtKY229E-8, complete genome",0.27066145607179,0.172347662469243,0.218338399189463,0.338652482269504,NA
"94","KT253324.1 |Camel alphacoronavirus Camel229E isolate Camel229E-CoV/JC50/KSA/2014, complete genome",0.270633327249498,0.167621828800876,0.216499361197299,0.345245482752327,NA
"95","KT253325.1 |Camel alphacoronavirus Camel229E isolate Camel229E-CoV/JC49/KSA/2014, complete genome",0.270437244879197,0.167616666053764,0.216673408597801,0.345272680469238,NA
"96","KT253326.1 |Camel alphacoronavirus Camel229E isolate Camel229E-CoV/JC52/KSA/2014, complete genome",0.270437244879197,0.167616666053764,0.216710182767624,0.345235906299415,NA
"97","KT253327.1 |Camel alphacoronavirus Camel229E isolate Camel229E-CoV/AC04/KSA/2014, complete genome",0.270291105319188,0.167871957710804,0.216622003597518,0.34521493337249,NA
"98","KT253328.1 |Camel alphacoronavirus Camel229E isolate Camel229E-CoV/JC50_HUH7/KSA/2014, complete genome",0.270773744041071,0.167473414008067,0.216611661166117,0.345141180784745,NA
"99","KU291448.1 |Human coronavirus 229E isolate HCoV-229E/BN1/GER/2015, complete genome",0.271519502627489,0.16575383021242,0.215343053808008,0.347383613352084,NA
"100","KU291449.1 |Camel alphacoronavirus Camel229E isolate Camel229E-CoV/KCSP1/KEN/2015, complete genome",0.26975185921508,0.1672557249098,0.217252043295781,0.345740372579339,NA
"101","KT368892.1 |Camel alphacoronavirus isolate camel/Jeddah/Jd29/2014, complete genome",0.270453798693001,0.167755832207659,0.216567485670476,0.345222883428863,NA
"102","KT368893.1 |Camel alphacoronavirus isolate camel/Jeddah/Jd55/2014, complete genome",0.27024757175199,0.167676915212152,0.216607025487475,0.345468487548382,NA
"103","KT368894.1 |Camel alphacoronavirus isolate camel/Jeddah/Jd63/2014, complete genome",0.270550445320485,0.167652212001752,0.216491458607096,0.345305884070667,NA
"104","KT368895.1 |Camel alphacoronavirus isolate camel/Jeddah/O23(a)/2014, complete genome",0.270550445320485,0.167798218718061,0.216454956928019,0.345196379033436,NA
"105","KT368896.1 |Camel alphacoronavirus isolate camel/Jeddah/O47(a)/2014, complete genome",0.270364014750447,0.167877615100953,0.216510277848771,0.345248092299828,NA
"106","KT368897.1 |Camel alphacoronavirus isolate camel/Jeddah/O100/2014, complete genome",0.270560321226501,0.16776784084687,0.216389852162803,0.345281985763826,NA
"107","KT368898.1 |Camel alphacoronavirus isolate camel/Jeddah/N38/2014, complete genome",0.270596824238,0.167913852892864,0.216389852162803,0.345099470706333,NA
"108","KT368899.1 |Camel alphacoronavirus isolate camel/Jeddah/N60/2014, complete genome",0.270427163198248,0.167834976268711,0.216502373128879,0.345235487404162,NA
"109","KT368900.1 |Camel alphacoronavirus isolate camel/Jeddah/N62(a)/2014, complete genome",0.270416362308254,0.167750182615047,0.216398831263696,0.345434623813002,NA
"110","KT368901.1 |Camel alphacoronavirus isolate camel/Jeddah/N68(a)/2014, complete genome",0.270685751844008,0.167896005258161,0.216387935441466,0.345030307456365,NA
"111","KT368902.1 |Camel alphacoronavirus isolate camel/Jeddah/D33(a)/2014, complete genome",0.270550445320485,0.167652212001752,0.216418455248941,0.345378887428822,NA
"112","KT368903.1 |Camel alphacoronavirus isolate camel/Jeddah/D38(a)/2014, complete genome",0.270705521472393,0.167908267601519,0.21636722173532,0.345018989190768,NA
"113","KT368904.1 |Camel alphacoronavirus isolate camel/Jeddah/D43(a)/2014, complete genome",0.270523818215003,0.16776784084687,0.216426355174302,0.345281985763826,NA
"114","KT368905.1 |Camel alphacoronavirus isolate camel/Jeddah/D46(a)/2014, complete genome",0.27057707048217,0.16775559367814,0.216410555900281,0.345256779939409,NA
"115","KT368906.1 |Camel alphacoronavirus isolate camel/Jeddah/D50(a)/2014, complete genome",0.270560321226501,0.167804343858368,0.216426355174302,0.345208979740829,NA
"116","KT368907.1 |Camel alphacoronavirus isolate camel/Riyadh/Ry141/2015, complete genome",0.270656102814999,0.16762203804447,0.216510277848771,0.345211581291759,NA
"117","KT368908.1 |Camel alphacoronavirus isolate camel/Riyadh/Ry159(a)/2015, complete genome",0.270643206541578,0.167627947725779,0.216434255676425,0.345294590056217,NA
"118","KT368909.1 |Camel alphacoronavirus isolate camel/Jeddah/Jd1(a)/2015, complete genome",0.270284086759658,0.167640400204484,0.216497480464471,0.345578032571387,NA
"119","KT368910.1 |Camel alphacoronavirus isolate camel/Jeddah/Jd6(a)/2015, complete genome",0.270310731368898,0.1676342790375,0.216489575345967,0.345565414247636,NA
"120","KT368911.1 |Camel alphacoronavirus isolate camel/Jeddah/Jd8/2015, complete genome",0.270434052495163,0.167743584127332,0.216442156755375,0.34538020662213,NA
"121","KT368912.1 |Camel alphacoronavirus isolate camel/Jeddah/Jd28/2015, complete genome",0.270487315203504,0.167694834823873,0.216426355174302,0.345391494798321,NA
"122","KT368913.1 |Camel alphacoronavirus isolate camel/Taif/T91(a)/2015, complete genome",0.27026434935008,0.167628158317511,0.216554695487075,0.345552796845334,NA
"123","KT368914.1 |Camel alphacoronavirus isolate camel/Taif/T96/2015, complete genome",0.270370911214953,0.167603679906542,0.216523072429907,0.345502336448598,NA
"124","KT368915.1 |Camel alphacoronavirus isolate camel/Taif/T157(a)/2015, complete genome",0.270334404205608,0.167713200934579,0.216523072429907,0.345429322429907,NA
"125","KT368916.1 |Camel alphacoronavirus isolate camel/Taif/T193/2015, complete genome",0.270390653523184,0.16772544724352,0.216502373128879,0.345381526104418,NA
"126","KF514430.1 |Human coronavirus 229E strain 229E/human/USA/933-50/1993, complete genome",0.271301851374729,0.16577717251279,0.215686996208915,0.347233979903567,NA
"127","KF514432.1 |Human coronavirus 229E strain 229E/human/USA/932-72/1993, complete genome",0.271022182916943,0.166224482275776,0.21545434446164,0.347298990345641,NA
"128","KF514433.1 |Human coronavirus 229E strain 229E/human/USA/933-40/1993, complete genome",0.271120927664274,0.166132891588441,0.215645131603166,0.347101049144119,NA
"129","JX503060.1 |Human coronavirus 229E isolate 0349, complete genome",0.271753484959648,0.165553925165077,0.21518708730741,0.347505502567865,NA
"130","JX503061.1 |Human coronavirus 229E isolate J0304, complete genome",0.270912966774478,0.165686562775654,0.215598353425463,0.347802117024405,NA
"131","JQ410000.1 |Alpaca respiratory coronavirus isolate CA08-1/2008, complete genome",0.270585226857602,0.168006137210492,0.216811573025499,0.344597062906408,NA
"132","AB691764.2 |Human coronavirus 229E Sendai-H/1121/04 RNA, complete genome",0.272093620455629,0.165596683664111,0.214901500421879,0.347408195458381,NA
"133","AB691765.2 |Human coronavirus 229E Sendai-H/826/04 RNA, complete genome",0.27212007780102,0.165327167969467,0.214943667657529,0.347609086571984,NA
"134","AB691766.2 |Human coronavirus 229E Sendai-H/1948/04 RNA, complete genome",0.27204991741604,0.165314736648926,0.21493852082951,0.347696825105524,NA
"135","AB691767.2 |Human coronavirus 229E Niigata/01/08 RNA, complete genome",0.272136802319181,0.165498513816007,0.214927892554402,0.347436791310411,NA
"136","AF304460.1 |Human coronavirus 229E, complete genome",0.271625727568913,0.166526338909836,0.216092543105026,0.345755390416224,NA
